match_id,team_a,team_b,map,winner,date
223bafe3-b1b1-4cc5-834b-304c9efd9fe0,Pantheon,Kessoku Band,battlebot,B (Kessoku Band),2026-04-20 19:28
223bafe3-b1b1-4cc5-834b-304c9efd9fe0,Pantheon,Kessoku Band,shrub,B (Kessoku Band),2026-04-20 19:28
223bafe3-b1b1-4cc5-834b-304c9efd9fe0,Pantheon,Kessoku Band,shish_kebab,A (Pantheon),2026-04-20 19:28
223bafe3-b1b1-4cc5-834b-304c9efd9fe0,Pantheon,Kessoku Band,bear_of_doom,A (Pantheon),2026-04-20 19:28
338308c9-aff6-4758-8222-9c105ce47194,bwaaa,Kessoku Band,cinnamon_roll,B (Kessoku Band),2026-04-20 19:28
338308c9-aff6-4758-8222-9c105ce47194,bwaaa,Kessoku Band,first_sound,A (bwaaa),2026-04-20 19:28
338308c9-aff6-4758-8222-9c105ce47194,bwaaa,Kessoku Band,flowers,A (bwaaa),2026-04-20 19:28
338308c9-aff6-4758-8222-9c105ce47194,bwaaa,Kessoku Band,labyrinth,A (bwaaa),2026-04-20 19:28
338308c9-aff6-4758-8222-9c105ce47194,bwaaa,Kessoku Band,landscape,B (Kessoku Band),2026-04-20 19:28
4886668d-dcbd-43fa-855d-7a076ccf9301,bwaaa,Kessoku Band,socket,B (Kessoku Band),2026-04-20 19:22
4886668d-dcbd-43fa-855d-7a076ccf9301,bwaaa,Kessoku Band,spikes,B (Kessoku Band),2026-04-20 19:22
4886668d-dcbd-43fa-855d-7a076ccf9301,bwaaa,Kessoku Band,starry_night,B (Kessoku Band),2026-04-20 19:22
4886668d-dcbd-43fa-855d-7a076ccf9301,bwaaa,Kessoku Band,tea,B (Kessoku Band),2026-04-20 19:22
4886668d-dcbd-43fa-855d-7a076ccf9301,bwaaa,Kessoku Band,the_great_divide,A (bwaaa),2026-04-20 19:22
b9fc5f01-a807-4554-b32e-6e10162f37a3,Kessoku Band,bwaaa,pixel_forest,A (Kessoku Band),2026-04-20 19:12
b9fc5f01-a807-4554-b32e-6e10162f37a3,Kessoku Band,bwaaa,pls_buy_cucats_merch,A (Kessoku Band),2026-04-20 19:12
b9fc5f01-a807-4554-b32e-6e10162f37a3,Kessoku Band,bwaaa,pong,A (Kessoku Band),2026-04-20 19:12
b9fc5f01-a807-4554-b32e-6e10162f37a3,Kessoku Band,bwaaa,settlement,A (Kessoku Band),2026-04-20 19:12
b9fc5f01-a807-4554-b32e-6e10162f37a3,Kessoku Band,bwaaa,shish_kebab,A (Kessoku Band),2026-04-20 19:12
1c214705-8f1e-4457-b219-e8d0b0979e4a,Kessoku Band,muteki,building_blocks,A (Kessoku Band),2026-04-20 19:10
1c214705-8f1e-4457-b219-e8d0b0979e4a,Kessoku Band,muteki,coffee,A (Kessoku Band),2026-04-20 19:10
1c214705-8f1e-4457-b219-e8d0b0979e4a,Kessoku Band,muteki,labyrinth,B (muteki),2026-04-20 19:10
1c214705-8f1e-4457-b219-e8d0b0979e4a,Kessoku Band,muteki,metropolitan_dystopia,A (Kessoku Band),2026-04-20 19:10
1c214705-8f1e-4457-b219-e8d0b0979e4a,Kessoku Band,muteki,shrub,A (Kessoku Band),2026-04-20 19:10
154e37af-313d-4be0-9521-761727f75362,test,Kessoku Band,drawing_circles_is_hard,B (Kessoku Band),2026-04-20 19:08
154e37af-313d-4be0-9521-761727f75362,test,Kessoku Band,galaxy,B (Kessoku Band),2026-04-20 19:08
154e37af-313d-4be0-9521-761727f75362,test,Kessoku Band,default_small2,B (Kessoku Band),2026-04-20 19:08
154e37af-313d-4be0-9521-761727f75362,test,Kessoku Band,window_shopping,A (test),2026-04-20 19:08
154e37af-313d-4be0-9521-761727f75362,test,Kessoku Band,flappy_bird,B (Kessoku Band),2026-04-20 19:08
e9a0c61d-f602-42a9-ab35-cc2463d637d8,bwaaa,Kessoku Band,first_sound,B (Kessoku Band),2026-04-20 19:04
e9a0c61d-f602-42a9-ab35-cc2463d637d8,bwaaa,Kessoku Band,git_branches,B (Kessoku Band),2026-04-20 19:04
e9a0c61d-f602-42a9-ab35-cc2463d637d8,bwaaa,Kessoku Band,mandelbrot,B (Kessoku Band),2026-04-20 19:04
e9a0c61d-f602-42a9-ab35-cc2463d637d8,bwaaa,Kessoku Band,metropolitan_dystopia,B (Kessoku Band),2026-04-20 19:04
e9a0c61d-f602-42a9-ab35-cc2463d637d8,bwaaa,Kessoku Band,perch_point,A (bwaaa),2026-04-20 19:04
b2646c70-4a6f-426e-a9db-d030949aad3b,bwaaa,Kessoku Band,cinnamon_roll,B (Kessoku Band),2026-04-20 19:02
b2646c70-4a6f-426e-a9db-d030949aad3b,bwaaa,Kessoku Band,clash_arena,B (Kessoku Band),2026-04-20 19:02
b2646c70-4a6f-426e-a9db-d030949aad3b,bwaaa,Kessoku Band,coffee,B (Kessoku Band),2026-04-20 19:02
b2646c70-4a6f-426e-a9db-d030949aad3b,bwaaa,Kessoku Band,cold,B (Kessoku Band),2026-04-20 19:02
b2646c70-4a6f-426e-a9db-d030949aad3b,bwaaa,Kessoku Band,corridors,A (bwaaa),2026-04-20 19:02
dda2fdd7-3c17-4a60-a718-62fcfae25b75,Blue Dragon,Kessoku Band,labyrinth,A (Blue Dragon),2026-04-20 18:57
dda2fdd7-3c17-4a60-a718-62fcfae25b75,Blue Dragon,Kessoku Band,butterfly,A (Blue Dragon),2026-04-20 18:57
dda2fdd7-3c17-4a60-a718-62fcfae25b75,Blue Dragon,Kessoku Band,first_sound,A (Blue Dragon),2026-04-20 18:57
dda2fdd7-3c17-4a60-a718-62fcfae25b75,Blue Dragon,Kessoku Band,coffee,B (Kessoku Band),2026-04-20 18:57
dda2fdd7-3c17-4a60-a718-62fcfae25b75,Blue Dragon,Kessoku Band,pixel_forest,A (Blue Dragon),2026-04-20 18:57
1d36efa0-674c-4637-af7c-ba825f289844,Kessoku Band,bwaaa,default_large1,A (Kessoku Band),2026-04-20 18:56
1d36efa0-674c-4637-af7c-ba825f289844,Kessoku Band,bwaaa,dna,B (bwaaa),2026-04-20 18:56
1d36efa0-674c-4637-af7c-ba825f289844,Kessoku Band,bwaaa,donut,A (Kessoku Band),2026-04-20 18:56
1d36efa0-674c-4637-af7c-ba825f289844,Kessoku Band,bwaaa,drawing_circles_is_hard,B (bwaaa),2026-04-20 18:56
1d36efa0-674c-4637-af7c-ba825f289844,Kessoku Band,bwaaa,face,A (Kessoku Band),2026-04-20 18:56
fda1daa9-7891-4d7d-b765-4de70f45ce37,bwaaa,Kessoku Band,arena,B (Kessoku Band),2026-04-20 18:54
fda1daa9-7891-4d7d-b765-4de70f45ce37,bwaaa,Kessoku Band,bar_chart,B (Kessoku Band),2026-04-20 18:54
fda1daa9-7891-4d7d-b765-4de70f45ce37,bwaaa,Kessoku Band,battlebot,B (Kessoku Band),2026-04-20 18:54
fda1daa9-7891-4d7d-b765-4de70f45ce37,bwaaa,Kessoku Band,bear_of_doom,B (Kessoku Band),2026-04-20 18:54
fda1daa9-7891-4d7d-b765-4de70f45ce37,bwaaa,Kessoku Band,binary_tree,B (Kessoku Band),2026-04-20 18:54
998c78d5-7d19-4138-b0e1-c7efeb89aed1,bwaaa,Kessoku Band,hopscotch,B (Kessoku Band),2026-04-20 18:51
998c78d5-7d19-4138-b0e1-c7efeb89aed1,bwaaa,Kessoku Band,minimaze,B (Kessoku Band),2026-04-20 18:51
998c78d5-7d19-4138-b0e1-c7efeb89aed1,bwaaa,Kessoku Band,pixel_forest,B (Kessoku Band),2026-04-20 18:51
998c78d5-7d19-4138-b0e1-c7efeb89aed1,bwaaa,Kessoku Band,rush_bait,B (Kessoku Band),2026-04-20 18:51
998c78d5-7d19-4138-b0e1-c7efeb89aed1,bwaaa,Kessoku Band,tea,B (Kessoku Band),2026-04-20 18:51
e7669401-9f0a-44fe-b080-4161ffbe61db,Kessoku Band,bwaaa,dna,A (Kessoku Band),2026-04-20 18:48
e7669401-9f0a-44fe-b080-4161ffbe61db,Kessoku Band,bwaaa,donut,A (Kessoku Band),2026-04-20 18:48
e7669401-9f0a-44fe-b080-4161ffbe61db,Kessoku Band,bwaaa,drawing_circles_is_hard,A (Kessoku Band),2026-04-20 18:48
e7669401-9f0a-44fe-b080-4161ffbe61db,Kessoku Band,bwaaa,face,A (Kessoku Band),2026-04-20 18:48
e7669401-9f0a-44fe-b080-4161ffbe61db,Kessoku Band,bwaaa,first_sound,B (bwaaa),2026-04-20 18:48
40d965f2-27ca-432c-81b0-11d80c6e384d,Kessoku Band,muteki,building_blocks,A (Kessoku Band),2026-04-20 18:47
40d965f2-27ca-432c-81b0-11d80c6e384d,Kessoku Band,muteki,labyrinth,B (muteki),2026-04-20 18:47
40d965f2-27ca-432c-81b0-11d80c6e384d,Kessoku Band,muteki,pong,B (muteki),2026-04-20 18:47
2eefb031-6335-4362-82f7-d3e491b4ffd4,bwaaa,Kessoku Band,building_blocks,A (bwaaa),2026-04-20 18:47
2eefb031-6335-4362-82f7-d3e491b4ffd4,bwaaa,Kessoku Band,butterfly,A (bwaaa),2026-04-20 18:47
2eefb031-6335-4362-82f7-d3e491b4ffd4,bwaaa,Kessoku Band,castle_keep,B (Kessoku Band),2026-04-20 18:47
2eefb031-6335-4362-82f7-d3e491b4ffd4,bwaaa,Kessoku Band,chemistry_class,B (Kessoku Band),2026-04-20 18:47
2eefb031-6335-4362-82f7-d3e491b4ffd4,bwaaa,Kessoku Band,chess,B (Kessoku Band),2026-04-20 18:47
af9c68de-d470-4d58-847f-45b3a95992db,Squishy,Kessoku Band,wall,B (Kessoku Band),2026-04-20 18:41
af9c68de-d470-4d58-847f-45b3a95992db,Squishy,Kessoku Band,tree_of_life,B (Kessoku Band),2026-04-20 18:41
af9c68de-d470-4d58-847f-45b3a95992db,Squishy,Kessoku Band,git_branches,B (Kessoku Band),2026-04-20 18:41
af9c68de-d470-4d58-847f-45b3a95992db,Squishy,Kessoku Band,tiles,B (Kessoku Band),2026-04-20 18:41
af9c68de-d470-4d58-847f-45b3a95992db,Squishy,Kessoku Band,mandelbrot,B (Kessoku Band),2026-04-20 18:41
fd659f42-1e7f-4623-9358-7fb7132d9361,Kessoku Band,muteki,chemistry_class,B (muteki),2026-04-20 18:39
fd659f42-1e7f-4623-9358-7fb7132d9361,Kessoku Band,muteki,flowers,A (Kessoku Band),2026-04-20 18:39
fd659f42-1e7f-4623-9358-7fb7132d9361,Kessoku Band,muteki,the_powerful_egg,A (Kessoku Band),2026-04-20 18:39
fd659f42-1e7f-4623-9358-7fb7132d9361,Kessoku Band,muteki,tea,A (Kessoku Band),2026-04-20 18:39
fd659f42-1e7f-4623-9358-7fb7132d9361,Kessoku Band,muteki,pls_buy_cucats_merch,A (Kessoku Band),2026-04-20 18:39
f6c2f865-0b3c-46ac-ab18-674976fc2fee,Kessoku Band,bwaaa,craters,A (Kessoku Band),2026-04-20 18:38
f6c2f865-0b3c-46ac-ab18-674976fc2fee,Kessoku Band,bwaaa,cubes,A (Kessoku Band),2026-04-20 18:38
f6c2f865-0b3c-46ac-ab18-674976fc2fee,Kessoku Band,bwaaa,default_medium1,A (Kessoku Band),2026-04-20 18:38
f6c2f865-0b3c-46ac-ab18-674976fc2fee,Kessoku Band,bwaaa,default_medium2,A (Kessoku Band),2026-04-20 18:38
f6c2f865-0b3c-46ac-ab18-674976fc2fee,Kessoku Band,bwaaa,default_small2,A (Kessoku Band),2026-04-20 18:38
de0384d5-0f46-4f46-b961-7c700bd5c094,Pantheon,Kessoku Band,perch_point,B (Kessoku Band),2026-04-20 18:33
de0384d5-0f46-4f46-b961-7c700bd5c094,Pantheon,Kessoku Band,separated,B (Kessoku Band),2026-04-20 18:33
de0384d5-0f46-4f46-b961-7c700bd5c094,Pantheon,Kessoku Band,first_sound,B (Kessoku Band),2026-04-20 18:33
de0384d5-0f46-4f46-b961-7c700bd5c094,Pantheon,Kessoku Band,chemistry_class,B (Kessoku Band),2026-04-20 18:33
de0384d5-0f46-4f46-b961-7c700bd5c094,Pantheon,Kessoku Band,donut,B (Kessoku Band),2026-04-20 18:33
7e9a7477-cfed-47a1-9632-56693fd930b7,muteki,Kessoku Band,binary_tree,B (Kessoku Band),2026-04-20 18:32
7e9a7477-cfed-47a1-9632-56693fd930b7,muteki,Kessoku Band,wasteland,B (Kessoku Band),2026-04-20 18:32
7e9a7477-cfed-47a1-9632-56693fd930b7,muteki,Kessoku Band,face,B (Kessoku Band),2026-04-20 18:32
7e9a7477-cfed-47a1-9632-56693fd930b7,muteki,Kessoku Band,castle_keep,A (muteki),2026-04-20 18:32
7e9a7477-cfed-47a1-9632-56693fd930b7,muteki,Kessoku Band,strings,B (Kessoku Band),2026-04-20 18:32
3f4725a3-1d98-473c-8307-792df121e95f,Kessoku Band,muteki,building_blocks,A (Kessoku Band),2026-04-20 18:26
3f4725a3-1d98-473c-8307-792df121e95f,Kessoku Band,muteki,labyrinth,A (Kessoku Band),2026-04-20 18:26
3f4725a3-1d98-473c-8307-792df121e95f,Kessoku Band,muteki,pong,A (Kessoku Band),2026-04-20 18:26
29b4b6bc-ccd2-45b9-9204-2be02d2fbd57,Kessoku Band,Squishy,the_powerful_egg,B (Squishy),2026-04-20 18:22
29b4b6bc-ccd2-45b9-9204-2be02d2fbd57,Kessoku Band,Squishy,default_medium2,A (Kessoku Band),2026-04-20 18:22
29b4b6bc-ccd2-45b9-9204-2be02d2fbd57,Kessoku Band,Squishy,castle_keep,A (Kessoku Band),2026-04-20 18:22
29b4b6bc-ccd2-45b9-9204-2be02d2fbd57,Kessoku Band,Squishy,bar_chart,A (Kessoku Band),2026-04-20 18:22
29b4b6bc-ccd2-45b9-9204-2be02d2fbd57,Kessoku Band,Squishy,butterfly,A (Kessoku Band),2026-04-20 18:22
9e0a4bff-0bf3-4b56-beb0-5f80c1443122,MFF1,Kessoku Band,pls_buy_cucats_merch,B (Kessoku Band),2026-04-20 18:21
9e0a4bff-0bf3-4b56-beb0-5f80c1443122,MFF1,Kessoku Band,we_love_tetris,B (Kessoku Band),2026-04-20 18:21
9e0a4bff-0bf3-4b56-beb0-5f80c1443122,MFF1,Kessoku Band,vase,A (MFF1),2026-04-20 18:21
9e0a4bff-0bf3-4b56-beb0-5f80c1443122,MFF1,Kessoku Band,chess,B (Kessoku Band),2026-04-20 18:21
9e0a4bff-0bf3-4b56-beb0-5f80c1443122,MFF1,Kessoku Band,minimaze,B (Kessoku Band),2026-04-20 18:21
5b186149-5143-4bc7-aff9-7398c2c5d641,Kessoku Band,bwaaa,arena,A (Kessoku Band),2026-04-20 18:20
5b186149-5143-4bc7-aff9-7398c2c5d641,Kessoku Band,bwaaa,bar_chart,A (Kessoku Band),2026-04-20 18:20
5b186149-5143-4bc7-aff9-7398c2c5d641,Kessoku Band,bwaaa,battlebot,A (Kessoku Band),2026-04-20 18:20
5b186149-5143-4bc7-aff9-7398c2c5d641,Kessoku Band,bwaaa,bear_of_doom,B (bwaaa),2026-04-20 18:20
5b186149-5143-4bc7-aff9-7398c2c5d641,Kessoku Band,bwaaa,binary_tree,A (Kessoku Band),2026-04-20 18:20
6071beb7-5922-4ec2-af24-b1322297d995,bwaaa,Kessoku Band,building_blocks,A (bwaaa),2026-04-20 18:19
6071beb7-5922-4ec2-af24-b1322297d995,bwaaa,Kessoku Band,butterfly,B (Kessoku Band),2026-04-20 18:19
6071beb7-5922-4ec2-af24-b1322297d995,bwaaa,Kessoku Band,castle_keep,B (Kessoku Band),2026-04-20 18:19
6071beb7-5922-4ec2-af24-b1322297d995,bwaaa,Kessoku Band,chemistry_class,B (Kessoku Band),2026-04-20 18:19
6071beb7-5922-4ec2-af24-b1322297d995,bwaaa,Kessoku Band,chess,B (Kessoku Band),2026-04-20 18:19
26f3ea68-73f3-4d6f-b8ff-05f2b393dd61,Kessoku Band,Pantheon,castle_keep,A (Kessoku Band),2026-04-20 18:06
26f3ea68-73f3-4d6f-b8ff-05f2b393dd61,Kessoku Band,Pantheon,hooks,B (Pantheon),2026-04-20 18:06
26f3ea68-73f3-4d6f-b8ff-05f2b393dd61,Kessoku Band,Pantheon,rush_bait,B (Pantheon),2026-04-20 18:06
26f3ea68-73f3-4d6f-b8ff-05f2b393dd61,Kessoku Band,Pantheon,galaxy,B (Pantheon),2026-04-20 18:06
26f3ea68-73f3-4d6f-b8ff-05f2b393dd61,Kessoku Band,Pantheon,bar_chart,A (Kessoku Band),2026-04-20 18:06
4f36b4aa-4c21-407d-a4a2-d496df6489bc,Kessoku Band,muteki,building_blocks,A (Kessoku Band),2026-04-20 18:05
4f36b4aa-4c21-407d-a4a2-d496df6489bc,Kessoku Band,muteki,labyrinth,B (muteki),2026-04-20 18:05
4f36b4aa-4c21-407d-a4a2-d496df6489bc,Kessoku Band,muteki,pong,A (Kessoku Band),2026-04-20 18:05
303713d9-6c14-4d34-801e-6abde8f712b0,Blue Dragon,Kessoku Band,battlebot,B (Kessoku Band),2026-04-20 17:50
303713d9-6c14-4d34-801e-6abde8f712b0,Blue Dragon,Kessoku Band,chemistry_class,A (Blue Dragon),2026-04-20 17:50
303713d9-6c14-4d34-801e-6abde8f712b0,Blue Dragon,Kessoku Band,git_branches,B (Kessoku Band),2026-04-20 17:50
303713d9-6c14-4d34-801e-6abde8f712b0,Blue Dragon,Kessoku Band,pls_buy_cucats_merch,A (Blue Dragon),2026-04-20 17:50
303713d9-6c14-4d34-801e-6abde8f712b0,Blue Dragon,Kessoku Band,tea,B (Kessoku Band),2026-04-20 17:50
1efbc5df-9293-457e-8395-776933301f39,Kessoku Band,bwaaa,arena,A (Kessoku Band),2026-04-20 17:49
1efbc5df-9293-457e-8395-776933301f39,Kessoku Band,bwaaa,bar_chart,A (Kessoku Band),2026-04-20 17:49
1efbc5df-9293-457e-8395-776933301f39,Kessoku Band,bwaaa,battlebot,A (Kessoku Band),2026-04-20 17:49
1efbc5df-9293-457e-8395-776933301f39,Kessoku Band,bwaaa,bear_of_doom,A (Kessoku Band),2026-04-20 17:49
1efbc5df-9293-457e-8395-776933301f39,Kessoku Band,bwaaa,binary_tree,B (bwaaa),2026-04-20 17:49
cdacbca9-08ec-4677-b914-c84eb2f292b7,Pantheon,Kessoku Band,flowers,B (Kessoku Band),2026-04-20 17:47
cdacbca9-08ec-4677-b914-c84eb2f292b7,Pantheon,Kessoku Band,rush_bait,A (Pantheon),2026-04-20 17:47
cdacbca9-08ec-4677-b914-c84eb2f292b7,Pantheon,Kessoku Band,git_branches,B (Kessoku Band),2026-04-20 17:47
cdacbca9-08ec-4677-b914-c84eb2f292b7,Pantheon,Kessoku Band,vase,A (Pantheon),2026-04-20 17:47
cdacbca9-08ec-4677-b914-c84eb2f292b7,Pantheon,Kessoku Band,corridors,B (Kessoku Band),2026-04-20 17:47
62832420-66b3-4eaf-a074-f582f9c9d14b,muteki,Kessoku Band,building_blocks,B (Kessoku Band),2026-04-20 17:43
62832420-66b3-4eaf-a074-f582f9c9d14b,muteki,Kessoku Band,labyrinth,B (Kessoku Band),2026-04-20 17:43
62832420-66b3-4eaf-a074-f582f9c9d14b,muteki,Kessoku Band,pong,B (Kessoku Band),2026-04-20 17:43
11db4299-df10-4929-adea-e6ee52f6c106,Kessoku Band,bwaaa,landscape,B (bwaaa),2026-04-20 17:41
11db4299-df10-4929-adea-e6ee52f6c106,Kessoku Band,bwaaa,battlebot,A (Kessoku Band),2026-04-20 17:41
11db4299-df10-4929-adea-e6ee52f6c106,Kessoku Band,bwaaa,labyrinth,B (bwaaa),2026-04-20 17:41
11db4299-df10-4929-adea-e6ee52f6c106,Kessoku Band,bwaaa,shrub,A (Kessoku Band),2026-04-20 17:41
11db4299-df10-4929-adea-e6ee52f6c106,Kessoku Band,bwaaa,sierpinski_evil,A (Kessoku Band),2026-04-20 17:41
bbbaaa57-fa10-4afd-8630-7814217dc009,Kessoku Band,bwaaa,climbing_wall,A (Kessoku Band),2026-04-20 17:40
bbbaaa57-fa10-4afd-8630-7814217dc009,Kessoku Band,bwaaa,default_large2,A (Kessoku Band),2026-04-20 17:40
bbbaaa57-fa10-4afd-8630-7814217dc009,Kessoku Band,bwaaa,wasteland_oasis,B (bwaaa),2026-04-20 17:40
bbbaaa57-fa10-4afd-8630-7814217dc009,Kessoku Band,bwaaa,default_small1,A (Kessoku Band),2026-04-20 17:40
bbbaaa57-fa10-4afd-8630-7814217dc009,Kessoku Band,bwaaa,galaxy,A (Kessoku Band),2026-04-20 17:40
b1fc5bd9-a512-45ff-818b-1c01d6338675,Kessoku Band,Pantheon,cubes,B (Pantheon),2026-04-20 17:39
b1fc5bd9-a512-45ff-818b-1c01d6338675,Kessoku Band,Pantheon,wall,A (Kessoku Band),2026-04-20 17:39
b1fc5bd9-a512-45ff-818b-1c01d6338675,Kessoku Band,Pantheon,donut,A (Kessoku Band),2026-04-20 17:39
b1fc5bd9-a512-45ff-818b-1c01d6338675,Kessoku Band,Pantheon,settlement,B (Pantheon),2026-04-20 17:39
b1fc5bd9-a512-45ff-818b-1c01d6338675,Kessoku Band,Pantheon,wasteland_oasis,B (Pantheon),2026-04-20 17:39
7335679a-7fd6-4c1e-a276-61892dfe67e1,Squishy,Kessoku Band,tiles,B (Kessoku Band),2026-04-20 17:33
7335679a-7fd6-4c1e-a276-61892dfe67e1,Squishy,Kessoku Band,sierpinski_evil,B (Kessoku Band),2026-04-20 17:33
7335679a-7fd6-4c1e-a276-61892dfe67e1,Squishy,Kessoku Band,starry_night,B (Kessoku Band),2026-04-20 17:33
7335679a-7fd6-4c1e-a276-61892dfe67e1,Squishy,Kessoku Band,pong,A (Squishy),2026-04-20 17:33
7335679a-7fd6-4c1e-a276-61892dfe67e1,Squishy,Kessoku Band,we_love_tetris,B (Kessoku Band),2026-04-20 17:33
2ba91159-e9fc-4046-9489-378c73bce535,Kessoku Band,bwaaa,building_blocks,B (bwaaa),2026-04-20 17:32
2ba91159-e9fc-4046-9489-378c73bce535,Kessoku Band,bwaaa,butterfly,A (Kessoku Band),2026-04-20 17:32
2ba91159-e9fc-4046-9489-378c73bce535,Kessoku Band,bwaaa,castle_keep,A (Kessoku Band),2026-04-20 17:32
2ba91159-e9fc-4046-9489-378c73bce535,Kessoku Band,bwaaa,chemistry_class,B (bwaaa),2026-04-20 17:32
2ba91159-e9fc-4046-9489-378c73bce535,Kessoku Band,bwaaa,chess,A (Kessoku Band),2026-04-20 17:32
8d9c0d83-87ff-4f3d-a20b-e4796e2b8c35,test,Kessoku Band,flowers,A (test),2026-04-20 17:24
8d9c0d83-87ff-4f3d-a20b-e4796e2b8c35,test,Kessoku Band,labyrinth,A (test),2026-04-20 17:24
8d9c0d83-87ff-4f3d-a20b-e4796e2b8c35,test,Kessoku Band,settlement,B (Kessoku Band),2026-04-20 17:24
8d9c0d83-87ff-4f3d-a20b-e4796e2b8c35,test,Kessoku Band,first_sound,B (Kessoku Band),2026-04-20 17:24
8d9c0d83-87ff-4f3d-a20b-e4796e2b8c35,test,Kessoku Band,bar_chart,B (Kessoku Band),2026-04-20 17:24
b8f5d1a6-38f9-46df-9532-9c9d3693c6ae,Pantheon,Kessoku Band,clash_arena,B (Kessoku Band),2026-04-20 17:22
b8f5d1a6-38f9-46df-9532-9c9d3693c6ae,Pantheon,Kessoku Band,binary_tree,B (Kessoku Band),2026-04-20 17:22
b8f5d1a6-38f9-46df-9532-9c9d3693c6ae,Pantheon,Kessoku Band,hourglass,B (Kessoku Band),2026-04-20 17:22
b8f5d1a6-38f9-46df-9532-9c9d3693c6ae,Pantheon,Kessoku Band,shish_kebab,A (Pantheon),2026-04-20 17:22
b8f5d1a6-38f9-46df-9532-9c9d3693c6ae,Pantheon,Kessoku Band,default_medium1,B (Kessoku Band),2026-04-20 17:22
54f9bdb8-ee45-4dd3-8aad-e5d8a18fefe3,bwaaa,Kessoku Band,arena,A (bwaaa),2026-04-20 17:11
54f9bdb8-ee45-4dd3-8aad-e5d8a18fefe3,bwaaa,Kessoku Band,bar_chart,B (Kessoku Band),2026-04-20 17:11
54f9bdb8-ee45-4dd3-8aad-e5d8a18fefe3,bwaaa,Kessoku Band,battlebot,B (Kessoku Band),2026-04-20 17:11
54f9bdb8-ee45-4dd3-8aad-e5d8a18fefe3,bwaaa,Kessoku Band,bear_of_doom,B (Kessoku Band),2026-04-20 17:11
54f9bdb8-ee45-4dd3-8aad-e5d8a18fefe3,bwaaa,Kessoku Band,binary_tree,B (Kessoku Band),2026-04-20 17:11
eb25a779-c5e5-44f8-800e-1005599748e1,bwaaa,Kessoku Band,arena,B (Kessoku Band),2026-04-20 17:08
eb25a779-c5e5-44f8-800e-1005599748e1,bwaaa,Kessoku Band,bar_chart,B (Kessoku Band),2026-04-20 17:08
eb25a779-c5e5-44f8-800e-1005599748e1,bwaaa,Kessoku Band,battlebot,B (Kessoku Band),2026-04-20 17:08
eb25a779-c5e5-44f8-800e-1005599748e1,bwaaa,Kessoku Band,bear_of_doom,B (Kessoku Band),2026-04-20 17:08
eb25a779-c5e5-44f8-800e-1005599748e1,bwaaa,Kessoku Band,binary_tree,B (Kessoku Band),2026-04-20 17:08
6635ab35-4999-4c52-a3e8-6f7b2bc629e0,MFF1,Kessoku Band,galaxy,B (Kessoku Band),2026-04-20 17:06
6635ab35-4999-4c52-a3e8-6f7b2bc629e0,MFF1,Kessoku Band,strings,B (Kessoku Band),2026-04-20 17:06
6635ab35-4999-4c52-a3e8-6f7b2bc629e0,MFF1,Kessoku Band,mandelbrot,B (Kessoku Band),2026-04-20 17:06
6635ab35-4999-4c52-a3e8-6f7b2bc629e0,MFF1,Kessoku Band,shrub,B (Kessoku Band),2026-04-20 17:06
6635ab35-4999-4c52-a3e8-6f7b2bc629e0,MFF1,Kessoku Band,drawing_circles_is_hard,B (Kessoku Band),2026-04-20 17:06
310e8d75-6197-465a-ac63-d2bf73d7494d,bwaaa,Kessoku Band,wasteland,B (Kessoku Band),2026-04-20 17:01
310e8d75-6197-465a-ac63-d2bf73d7494d,bwaaa,Kessoku Band,wasteland_oasis,B (Kessoku Band),2026-04-20 17:01
310e8d75-6197-465a-ac63-d2bf73d7494d,bwaaa,Kessoku Band,we_love_tetris,B (Kessoku Band),2026-04-20 17:01
310e8d75-6197-465a-ac63-d2bf73d7494d,bwaaa,Kessoku Band,window_shopping,A (bwaaa),2026-04-20 17:01
310e8d75-6197-465a-ac63-d2bf73d7494d,bwaaa,Kessoku Band,arena,B (Kessoku Band),2026-04-20 17:01
81b93153-2139-4487-8523-e822a5883fc6,Kessoku Band,muteki,building_blocks,A (Kessoku Band),2026-04-20 16:59
81b93153-2139-4487-8523-e822a5883fc6,Kessoku Band,muteki,labyrinth,A (Kessoku Band),2026-04-20 16:59
81b93153-2139-4487-8523-e822a5883fc6,Kessoku Band,muteki,pong,A (Kessoku Band),2026-04-20 16:59
76b947c8-4953-40b2-899a-b8b507c22da2,Kessoku Band,Pantheon,craters,B (Pantheon),2026-04-20 16:55
76b947c8-4953-40b2-899a-b8b507c22da2,Kessoku Band,Pantheon,we_love_tetris,A (Kessoku Band),2026-04-20 16:55
76b947c8-4953-40b2-899a-b8b507c22da2,Kessoku Band,Pantheon,wall,A (Kessoku Band),2026-04-20 16:55
76b947c8-4953-40b2-899a-b8b507c22da2,Kessoku Band,Pantheon,perch_point,B (Pantheon),2026-04-20 16:55
76b947c8-4953-40b2-899a-b8b507c22da2,Kessoku Band,Pantheon,chemistry_class,B (Pantheon),2026-04-20 16:55
b94df9ea-42b9-435a-bce4-814374459053,bwaaa,Kessoku Band,shrub,B (Kessoku Band),2026-04-20 16:52
b94df9ea-42b9-435a-bce4-814374459053,bwaaa,Kessoku Band,strings,B (Kessoku Band),2026-04-20 16:52
b94df9ea-42b9-435a-bce4-814374459053,bwaaa,Kessoku Band,tree_of_life,B (Kessoku Band),2026-04-20 16:52
